"SeasonID","League","team","Minuta","Gole"
2020,"premier-league","Aston Villa","0-10",8
2020,"premier-league","Aston Villa","11-20",5
2020,"premier-league","Aston Villa","21-30",3
2020,"premier-league","Aston Villa","31-40",4
2020,"premier-league","Aston Villa","41-50",8
2020,"premier-league","Aston Villa","51-60",3
2020,"premier-league","Aston Villa","61-70",5
2020,"premier-league","Aston Villa","71-80",6
2020,"premier-league","Aston Villa","81-90",10
2020,"premier-league","Brighton","0-10",3
2020,"premier-league","Brighton","11-20",8
2020,"premier-league","Brighton","21-30",1
2020,"premier-league","Brighton","31-40",2
2020,"premier-league","Brighton","41-50",5
2020,"premier-league","Brighton","51-60",7
2020,"premier-league","Brighton","61-70",3
2020,"premier-league","Brighton","71-80",3
2020,"premier-league","Brighton","81-90",7
2020,"premier-league","Burnley","0-10",6
2020,"premier-league","Burnley","11-20",5
2020,"premier-league","Burnley","21-30",3
2020,"premier-league","Burnley","31-40",4
2020,"premier-league","Burnley","41-50",4
2020,"premier-league","Burnley","51-60",4
2020,"premier-league","Burnley","61-70",1
2020,"premier-league","Burnley","71-80",3
2020,"premier-league","Burnley","81-90",2
2020,"premier-league","Chelsea","0-10",4
2020,"premier-league","Chelsea","11-20",1
2020,"premier-league","Chelsea","21-30",8
2020,"premier-league","Chelsea","31-40",5
2020,"premier-league","Chelsea","41-50",7
2020,"premier-league","Chelsea","51-60",5
2020,"premier-league","Chelsea","61-70",11
2020,"premier-league","Chelsea","71-80",8
2020,"premier-league","Chelsea","81-90",7
2020,"premier-league","Crystal Palace","0-10",6
2020,"premier-league","Crystal Palace","11-20",4
2020,"premier-league","Crystal Palace","21-30",5
2020,"premier-league","Crystal Palace","31-40",3
2020,"premier-league","Crystal Palace","41-50",2
2020,"premier-league","Crystal Palace","51-60",4
2020,"premier-league","Crystal Palace","61-70",5
2020,"premier-league","Crystal Palace","71-80",2
2020,"premier-league","Crystal Palace","81-90",8
2020,"premier-league","Everton","0-10",6
2020,"premier-league","Everton","11-20",4
2020,"premier-league","Everton","21-30",5
2020,"premier-league","Everton","31-40",6
2020,"premier-league","Everton","41-50",7
2020,"premier-league","Everton","51-60",5
2020,"premier-league","Everton","61-70",5
2020,"premier-league","Everton","71-80",3
2020,"premier-league","Everton","81-90",4
2020,"premier-league","Fulham","0-10",2
2020,"premier-league","Fulham","11-20",1
2020,"premier-league","Fulham","21-30",4
2020,"premier-league","Fulham","31-40",3
2020,"premier-league","Fulham","41-50",3
2020,"premier-league","Fulham","51-60",1
2020,"premier-league","Fulham","61-70",6
2020,"premier-league","Fulham","71-80",5
2020,"premier-league","Fulham","81-90",1
2020,"premier-league","Leeds","0-10",5
2020,"premier-league","Leeds","11-20",6
2020,"premier-league","Leeds","21-30",3
2020,"premier-league","Leeds","31-40",4
2020,"premier-league","Leeds","41-50",10
2020,"premier-league","Leeds","51-60",7
2020,"premier-league","Leeds","61-70",6
2020,"premier-league","Leeds","71-80",10
2020,"premier-league","Leeds","81-90",9
2020,"premier-league","Leicester","0-10",4
2020,"premier-league","Leicester","11-20",6
2020,"premier-league","Leicester","21-30",6
2020,"premier-league","Leicester","31-40",6
2020,"premier-league","Leicester","41-50",6
2020,"premier-league","Leicester","51-60",5
2020,"premier-league","Leicester","61-70",8
2020,"premier-league","Leicester","71-80",11
2020,"premier-league","Leicester","81-90",12
2020,"premier-league","Liverpool","0-10",4
2020,"premier-league","Liverpool","11-20",3
2020,"premier-league","Liverpool","21-30",3
2020,"premier-league","Liverpool","31-40",9
2020,"premier-league","Liverpool","41-50",12
2020,"premier-league","Liverpool","51-60",8
2020,"premier-league","Liverpool","61-70",9
2020,"premier-league","Liverpool","71-80",3
2020,"premier-league","Liverpool","81-90",14
2020,"premier-league","Manchester City","0-10",8
2020,"premier-league","Manchester City","11-20",9
2020,"premier-league","Manchester City","21-30",11
2020,"premier-league","Manchester City","31-40",8
2020,"premier-league","Manchester City","41-50",10
2020,"premier-league","Manchester City","51-60",12
2020,"premier-league","Manchester City","61-70",8
2020,"premier-league","Manchester City","71-80",9
2020,"premier-league","Manchester City","81-90",7
2020,"premier-league","Manchester Utd","0-10",5
2020,"premier-league","Manchester Utd","11-20",5
2020,"premier-league","Manchester Utd","21-30",8
2020,"premier-league","Manchester Utd","31-40",5
2020,"premier-league","Manchester Utd","41-50",5
2020,"premier-league","Manchester Utd","51-60",8
2020,"premier-league","Manchester Utd","61-70",11
2020,"premier-league","Manchester Utd","71-80",8
2020,"premier-league","Manchester Utd","81-90",15
2020,"premier-league","Newcastle","0-10",2
2020,"premier-league","Newcastle","11-20",2
2020,"premier-league","Newcastle","21-30",6
2020,"premier-league","Newcastle","31-40",2
2020,"premier-league","Newcastle","41-50",4
2020,"premier-league","Newcastle","51-60",5
2020,"premier-league","Newcastle","61-70",6
2020,"premier-league","Newcastle","71-80",3
2020,"premier-league","Newcastle","81-90",14
2020,"premier-league","Sheffield Utd","0-10",3
2020,"premier-league","Sheffield Utd","11-20",2
2020,"premier-league","Sheffield Utd","21-30",4
2020,"premier-league","Sheffield Utd","41-50",1
2020,"premier-league","Sheffield Utd","51-60",2
2020,"premier-league","Sheffield Utd","61-70",1
2020,"premier-league","Sheffield Utd","71-80",3
2020,"premier-league","Sheffield Utd","81-90",3
2020,"premier-league","Southampton","0-10",4
2020,"premier-league","Southampton","11-20",3
2020,"premier-league","Southampton","21-30",8
2020,"premier-league","Southampton","31-40",8
2020,"premier-league","Southampton","41-50",8
2020,"premier-league","Southampton","51-60",5
2020,"premier-league","Southampton","61-70",4
2020,"premier-league","Southampton","71-80",1
2020,"premier-league","Southampton","81-90",6
2020,"premier-league","Tottenham","0-10",9
2020,"premier-league","Tottenham","11-20",4
2020,"premier-league","Tottenham","21-30",10
2020,"premier-league","Tottenham","31-40",8
2020,"premier-league","Tottenham","41-50",9
2020,"premier-league","Tottenham","51-60",6
2020,"premier-league","Tottenham","61-70",9
2020,"premier-league","Tottenham","71-80",6
2020,"premier-league","Tottenham","81-90",5
2020,"premier-league","West Brom","0-10",4
2020,"premier-league","West Brom","11-20",3
2020,"premier-league","West Brom","21-30",5
2020,"premier-league","West Brom","31-40",2
2020,"premier-league","West Brom","41-50",6
2020,"premier-league","West Brom","51-60",3
2020,"premier-league","West Brom","61-70",6
2020,"premier-league","West Brom","81-90",4
2020,"premier-league","West Ham","0-10",6
2020,"premier-league","West Ham","11-20",6
2020,"premier-league","West Ham","21-30",8
2020,"premier-league","West Ham","31-40",5
2020,"premier-league","West Ham","41-50",9
2020,"premier-league","West Ham","51-60",7
2020,"premier-league","West Ham","61-70",2
2020,"premier-league","West Ham","71-80",3
2020,"premier-league","West Ham","81-90",14
2020,"premier-league","Wolves","0-10",2
2020,"premier-league","Wolves","11-20",3
2020,"premier-league","Wolves","21-30",2
2020,"premier-league","Wolves","31-40",2
2020,"premier-league","Wolves","41-50",7
2020,"premier-league","Wolves","51-60",3
2020,"premier-league","Wolves","61-70",5
2020,"premier-league","Wolves","71-80",5
2020,"premier-league","Wolves","81-90",5
2020,"serie-a","AC Milan","0-10",7
2020,"serie-a","AC Milan","11-20",9
2020,"serie-a","AC Milan","21-30",8
2020,"serie-a","AC Milan","31-40",2
2020,"serie-a","AC Milan","41-50",12
2020,"serie-a","AC Milan","51-60",12
2020,"serie-a","AC Milan","61-70",5
2020,"serie-a","AC Milan","71-80",8
2020,"serie-a","AC Milan","81-90",11
2020,"serie-a","AS Roma","0-10",5
2020,"serie-a","AS Roma","11-20",7
2020,"serie-a","AS Roma","21-30",10
2020,"serie-a","AS Roma","31-40",8
2020,"serie-a","AS Roma","41-50",10
2020,"serie-a","AS Roma","51-60",5
2020,"serie-a","AS Roma","61-70",7
2020,"serie-a","AS Roma","71-80",9
2020,"serie-a","AS Roma","81-90",9
2020,"serie-a","Atalanta","0-10",3
2020,"serie-a","Atalanta","11-20",9
2020,"serie-a","Atalanta","21-30",12
2020,"serie-a","Atalanta","31-40",7
2020,"serie-a","Atalanta","41-50",14
2020,"serie-a","Atalanta","51-60",14
2020,"serie-a","Atalanta","61-70",12
2020,"serie-a","Atalanta","71-80",11
2020,"serie-a","Atalanta","81-90",8
2020,"serie-a","Benevento","0-10",3
2020,"serie-a","Benevento","11-20",3
2020,"serie-a","Benevento","21-30",3
2020,"serie-a","Benevento","31-40",4
2020,"serie-a","Benevento","41-50",7
2020,"serie-a","Benevento","51-60",7
2020,"serie-a","Benevento","61-70",4
2020,"serie-a","Benevento","71-80",4
2020,"serie-a","Benevento","81-90",5
2020,"serie-a","Bologna","0-10",2
2020,"serie-a","Bologna","11-20",9
2020,"serie-a","Bologna","21-30",3
2020,"serie-a","Bologna","31-40",5
2020,"serie-a","Bologna","41-50",3
2020,"serie-a","Bologna","51-60",7
2020,"serie-a","Bologna","61-70",5
2020,"serie-a","Bologna","71-80",5
2020,"serie-a","Bologna","81-90",11
2020,"serie-a","Brescia","41-50",1
2020,"serie-a","Cagliari","0-10",2
2020,"serie-a","Cagliari","11-20",6
2020,"serie-a","Cagliari","21-30",3
2020,"serie-a","Cagliari","31-40",2
2020,"serie-a","Cagliari","41-50",5
2020,"serie-a","Cagliari","51-60",9
2020,"serie-a","Cagliari","61-70",5
2020,"serie-a","Cagliari","71-80",3
2020,"serie-a","Cagliari","81-90",8
2020,"serie-a","Crotone","0-10",2
2020,"serie-a","Crotone","11-20",3
2020,"serie-a","Crotone","21-30",9
2020,"serie-a","Crotone","31-40",5
2020,"serie-a","Crotone","41-50",9
2020,"serie-a","Crotone","51-60",5
2020,"serie-a","Crotone","61-70",4
2020,"serie-a","Crotone","71-80",4
2020,"serie-a","Crotone","81-90",3
2020,"serie-a","Fiorentina","0-10",5
2020,"serie-a","Fiorentina","11-20",4
2020,"serie-a","Fiorentina","21-30",7
2020,"serie-a","Fiorentina","31-40",5
2020,"serie-a","Fiorentina","41-50",4
2020,"serie-a","Fiorentina","51-60",4
2020,"serie-a","Fiorentina","61-70",6
2020,"serie-a","Fiorentina","71-80",5
2020,"serie-a","Fiorentina","81-90",7
2020,"serie-a","Genoa","0-10",4
2020,"serie-a","Genoa","11-20",7
2020,"serie-a","Genoa","21-30",6
2020,"serie-a","Genoa","31-40",2
2020,"serie-a","Genoa","41-50",10
2020,"serie-a","Genoa","51-60",4
2020,"serie-a","Genoa","61-70",6
2020,"serie-a","Genoa","71-80",3
2020,"serie-a","Genoa","81-90",7
2020,"serie-a","Inter","0-10",8
2020,"serie-a","Inter","11-20",6
2020,"serie-a","Inter","21-30",6
2020,"serie-a","Inter","31-40",5
2020,"serie-a","Inter","41-50",5
2020,"serie-a","Inter","51-60",14
2020,"serie-a","Inter","61-70",20
2020,"serie-a","Inter","71-80",11
2020,"serie-a","Inter","81-90",11
2020,"serie-a","Juventus","0-10",4
2020,"serie-a","Juventus","11-20",9
2020,"serie-a","Juventus","21-30",10
2020,"serie-a","Juventus","31-40",5
2020,"serie-a","Juventus","41-50",14
2020,"serie-a","Juventus","51-60",4
2020,"serie-a","Juventus","61-70",9
2020,"serie-a","Juventus","71-80",10
2020,"serie-a","Juventus","81-90",12
2020,"serie-a","Lazio","0-10",5
2020,"serie-a","Lazio","11-20",7
2020,"serie-a","Lazio","21-30",8
2020,"serie-a","Lazio","31-40",4
2020,"serie-a","Lazio","41-50",3
2020,"serie-a","Lazio","51-60",12
2020,"serie-a","Lazio","61-70",5
2020,"serie-a","Lazio","71-80",6
2020,"serie-a","Lazio","81-90",10
2020,"serie-a","Lecce","31-40",1
2020,"serie-a","Lecce","41-50",1
2020,"serie-a","Lecce","61-70",1
2020,"serie-a","Napoli","0-10",6
2020,"serie-a","Napoli","11-20",7
2020,"serie-a","Napoli","21-30",9
2020,"serie-a","Napoli","31-40",12
2020,"serie-a","Napoli","41-50",5
2020,"serie-a","Napoli","51-60",11
2020,"serie-a","Napoli","61-70",12
2020,"serie-a","Napoli","71-80",11
2020,"serie-a","Napoli","81-90",13
2020,"serie-a","Parma","0-10",6
2020,"serie-a","Parma","11-20",3
2020,"serie-a","Parma","21-30",5
2020,"serie-a","Parma","31-40",6
2020,"serie-a","Parma","41-50",3
2020,"serie-a","Parma","51-60",7
2020,"serie-a","Parma","61-70",5
2020,"serie-a","Parma","71-80",3
2020,"serie-a","Parma","81-90",4
2020,"serie-a","Sampdoria","0-10",2
2020,"serie-a","Sampdoria","11-20",4
2020,"serie-a","Sampdoria","21-30",6
2020,"serie-a","Sampdoria","31-40",8
2020,"serie-a","Sampdoria","41-50",7
2020,"serie-a","Sampdoria","51-60",6
2020,"serie-a","Sampdoria","61-70",5
2020,"serie-a","Sampdoria","71-80",8
2020,"serie-a","Sampdoria","81-90",7
2020,"serie-a","Sassuolo","0-10",6
2020,"serie-a","Sassuolo","11-20",6
2020,"serie-a","Sassuolo","21-30",2
2020,"serie-a","Sassuolo","31-40",1
2020,"serie-a","Sassuolo","41-50",3
2020,"serie-a","Sassuolo","51-60",12
2020,"serie-a","Sassuolo","61-70",9
2020,"serie-a","Sassuolo","71-80",7
2020,"serie-a","Sassuolo","81-90",15
2020,"serie-a","Spal","31-40",1
2020,"serie-a","Spezia","0-10",2
2020,"serie-a","Spezia","11-20",6
2020,"serie-a","Spezia","21-30",5
2020,"serie-a","Spezia","31-40",7
2020,"serie-a","Spezia","41-50",2
2020,"serie-a","Spezia","51-60",3
2020,"serie-a","Spezia","61-70",9
2020,"serie-a","Spezia","71-80",8
2020,"serie-a","Spezia","81-90",10
2020,"serie-a","Torino","0-10",4
2020,"serie-a","Torino","11-20",2
2020,"serie-a","Torino","21-30",4
2020,"serie-a","Torino","31-40",1
2020,"serie-a","Torino","41-50",7
2020,"serie-a","Torino","51-60",5
2020,"serie-a","Torino","61-70",8
2020,"serie-a","Torino","71-80",7
2020,"serie-a","Torino","81-90",12
2020,"serie-a","Udinese","0-10",3
2020,"serie-a","Udinese","11-20",1
2020,"serie-a","Udinese","21-30",5
2020,"serie-a","Udinese","31-40",3
2020,"serie-a","Udinese","41-50",8
2020,"serie-a","Udinese","51-60",5
2020,"serie-a","Udinese","61-70",3
2020,"serie-a","Udinese","71-80",6
2020,"serie-a","Udinese","81-90",7
2020,"serie-a","Verona","0-10",3
2020,"serie-a","Verona","11-20",4
2020,"serie-a","Verona","21-30",3
2020,"serie-a","Verona","31-40",1
2020,"serie-a","Verona","41-50",3
2020,"serie-a","Verona","51-60",4
2020,"serie-a","Verona","61-70",11
2020,"serie-a","Verona","71-80",6
2020,"serie-a","Verona","81-90",3
2021,"bundesliga","1. FC Koeln","0-10",3
2021,"bundesliga","1. FC Koeln","11-20",5
2021,"bundesliga","1. FC Koeln","21-30",2
2021,"bundesliga","1. FC Koeln","31-40",6
2021,"bundesliga","1. FC Koeln","41-50",5
2021,"bundesliga","1. FC Koeln","51-60",9
2021,"bundesliga","1. FC Koeln","61-70",4
2021,"bundesliga","1. FC Koeln","71-80",5
2021,"bundesliga","1. FC Koeln","81-90",13
2021,"bundesliga","1. FC Union Berlin","0-10",7
2021,"bundesliga","1. FC Union Berlin","11-20",5
2021,"bundesliga","1. FC Union Berlin","21-30",5
2021,"bundesliga","1. FC Union Berlin","31-40",2
2021,"bundesliga","1. FC Union Berlin","41-50",10
2021,"bundesliga","1. FC Union Berlin","51-60",4
2021,"bundesliga","1. FC Union Berlin","61-70",3
2021,"bundesliga","1. FC Union Berlin","71-80",5
2021,"bundesliga","1. FC Union Berlin","81-90",9
2021,"bundesliga","1. FSV Mainz 05","0-10",5
2021,"bundesliga","1. FSV Mainz 05","11-20",7
2021,"bundesliga","1. FSV Mainz 05","21-30",6
2021,"bundesliga","1. FSV Mainz 05","31-40",3
2021,"bundesliga","1. FSV Mainz 05","41-50",5
2021,"bundesliga","1. FSV Mainz 05","51-60",5
2021,"bundesliga","1. FSV Mainz 05","61-70",2
2021,"bundesliga","1. FSV Mainz 05","71-80",8
2021,"bundesliga","1. FSV Mainz 05","81-90",8
2021,"bundesliga","Arminia Bielefeld","0-10",2
2021,"bundesliga","Arminia Bielefeld","11-20",3
2021,"bundesliga","Arminia Bielefeld","21-30",1
2021,"bundesliga","Arminia Bielefeld","31-40",1
2021,"bundesliga","Arminia Bielefeld","41-50",3
2021,"bundesliga","Arminia Bielefeld","51-60",7
2021,"bundesliga","Arminia Bielefeld","61-70",2
2021,"bundesliga","Arminia Bielefeld","71-80",2
2021,"bundesliga","Arminia Bielefeld","81-90",5
2021,"bundesliga","B. Moenchengladbach","0-10",7
2021,"bundesliga","B. Moenchengladbach","11-20",5
2021,"bundesliga","B. Moenchengladbach","21-30",6
2021,"bundesliga","B. Moenchengladbach","31-40",10
2021,"bundesliga","B. Moenchengladbach","41-50",7
2021,"bundesliga","B. Moenchengladbach","51-60",5
2021,"bundesliga","B. Moenchengladbach","61-70",4
2021,"bundesliga","B. Moenchengladbach","71-80",3
2021,"bundesliga","B. Moenchengladbach","81-90",7
2021,"bundesliga","Bayer Leverkusen","0-10",7
2021,"bundesliga","Bayer Leverkusen","11-20",10
2021,"bundesliga","Bayer Leverkusen","21-30",6
2021,"bundesliga","Bayer Leverkusen","31-40",7
2021,"bundesliga","Bayer Leverkusen","41-50",5
2021,"bundesliga","Bayer Leverkusen","51-60",11
2021,"bundesliga","Bayer Leverkusen","61-70",7
2021,"bundesliga","Bayer Leverkusen","71-80",7
2021,"bundesliga","Bayer Leverkusen","81-90",15
2021,"bundesliga","Bayern Monachium","0-10",7
2021,"bundesliga","Bayern Monachium","11-20",10
2021,"bundesliga","Bayern Monachium","21-30",9
2021,"bundesliga","Bayern Monachium","31-40",13
2021,"bundesliga","Bayern Monachium","41-50",13
2021,"bundesliga","Bayern Monachium","51-60",8
2021,"bundesliga","Bayern Monachium","61-70",5
2021,"bundesliga","Bayern Monachium","71-80",15
2021,"bundesliga","Bayern Monachium","81-90",12
2021,"bundesliga","Bochum","0-10",3
2021,"bundesliga","Bochum","11-20",2
2021,"bundesliga","Bochum","21-30",5
2021,"bundesliga","Bochum","31-40",5
2021,"bundesliga","Bochum","41-50",3
2021,"bundesliga","Bochum","51-60",5
2021,"bundesliga","Bochum","61-70",3
2021,"bundesliga","Bochum","71-80",3
2021,"bundesliga","Bochum","81-90",8
2021,"bundesliga","Borussia Dortmund","0-10",6
2021,"bundesliga","Borussia Dortmund","11-20",4
2021,"bundesliga","Borussia Dortmund","21-30",11
2021,"bundesliga","Borussia Dortmund","31-40",12
2021,"bundesliga","Borussia Dortmund","41-50",5
2021,"bundesliga","Borussia Dortmund","51-60",9
2021,"bundesliga","Borussia Dortmund","61-70",6
2021,"bundesliga","Borussia Dortmund","71-80",10
2021,"bundesliga","Borussia Dortmund","81-90",18
2021,"bundesliga","Eintracht Frankfurt","0-10",1
2021,"bundesliga","Eintracht Frankfurt","11-20",3
2021,"bundesliga","Eintracht Frankfurt","21-30",7
2021,"bundesliga","Eintracht Frankfurt","31-40",6
2021,"bundesliga","Eintracht Frankfurt","41-50",7
2021,"bundesliga","Eintracht Frankfurt","51-60",4
2021,"bundesliga","Eintracht Frankfurt","61-70",4
2021,"bundesliga","Eintracht Frankfurt","71-80",6
2021,"bundesliga","Eintracht Frankfurt","81-90",5
2021,"bundesliga","FC Augsburg","0-10",3
2021,"bundesliga","FC Augsburg","11-20",6
2021,"bundesliga","FC Augsburg","21-30",3
2021,"bundesliga","FC Augsburg","31-40",3
2021,"bundesliga","FC Augsburg","41-50",3
2021,"bundesliga","FC Augsburg","51-60",5
2021,"bundesliga","FC Augsburg","61-70",4
2021,"bundesliga","FC Augsburg","71-80",5
2021,"bundesliga","FC Augsburg","81-90",7
2021,"bundesliga","Furth","0-10",4
2021,"bundesliga","Furth","11-20",1
2021,"bundesliga","Furth","21-30",2
2021,"bundesliga","Furth","31-40",3
2021,"bundesliga","Furth","41-50",5
2021,"bundesliga","Furth","51-60",2
2021,"bundesliga","Furth","61-70",4
2021,"bundesliga","Furth","71-80",2
2021,"bundesliga","Furth","81-90",3
2021,"bundesliga","Hertha Berlin","0-10",3
2021,"bundesliga","Hertha Berlin","11-20",1
2021,"bundesliga","Hertha Berlin","21-30",1
2021,"bundesliga","Hertha Berlin","31-40",5
2021,"bundesliga","Hertha Berlin","41-50",6
2021,"bundesliga","Hertha Berlin","51-60",6
2021,"bundesliga","Hertha Berlin","61-70",6
2021,"bundesliga","Hertha Berlin","71-80",4
2021,"bundesliga","Hertha Berlin","81-90",3
2021,"bundesliga","RB Lipsk","0-10",1
2021,"bundesliga","RB Lipsk","11-20",7
2021,"bundesliga","RB Lipsk","21-30",8
2021,"bundesliga","RB Lipsk","31-40",8
2021,"bundesliga","RB Lipsk","41-50",8
2021,"bundesliga","RB Lipsk","51-60",11
2021,"bundesliga","RB Lipsk","61-70",13
2021,"bundesliga","RB Lipsk","71-80",6
2021,"bundesliga","RB Lipsk","81-90",10
2021,"bundesliga","SC Freiburg","0-10",10
2021,"bundesliga","SC Freiburg","11-20",5
2021,"bundesliga","SC Freiburg","21-30",8
2021,"bundesliga","SC Freiburg","31-40",5
2021,"bundesliga","SC Freiburg","41-50",4
2021,"bundesliga","SC Freiburg","51-60",4
2021,"bundesliga","SC Freiburg","61-70",8
2021,"bundesliga","SC Freiburg","71-80",5
2021,"bundesliga","SC Freiburg","81-90",6
2021,"bundesliga","TSG Hoffenheim","0-10",2
2021,"bundesliga","TSG Hoffenheim","11-20",3
2021,"bundesliga","TSG Hoffenheim","21-30",5
2021,"bundesliga","TSG Hoffenheim","31-40",9
2021,"bundesliga","TSG Hoffenheim","41-50",5
2021,"bundesliga","TSG Hoffenheim","51-60",5
2021,"bundesliga","TSG Hoffenheim","61-70",4
2021,"bundesliga","TSG Hoffenheim","71-80",9
2021,"bundesliga","TSG Hoffenheim","81-90",13
2021,"bundesliga","VfB Stuttgart","0-10",2
2021,"bundesliga","VfB Stuttgart","11-20",5
2021,"bundesliga","VfB Stuttgart","21-30",4
2021,"bundesliga","VfB Stuttgart","31-40",3
2021,"bundesliga","VfB Stuttgart","41-50",5
2021,"bundesliga","VfB Stuttgart","51-60",6
2021,"bundesliga","VfB Stuttgart","61-70",4
2021,"bundesliga","VfB Stuttgart","71-80",2
2021,"bundesliga","VfB Stuttgart","81-90",9
2021,"bundesliga","VfL Wolfsburg","0-10",6
2021,"bundesliga","VfL Wolfsburg","11-20",3
2021,"bundesliga","VfL Wolfsburg","21-30",5
2021,"bundesliga","VfL Wolfsburg","31-40",4
2021,"bundesliga","VfL Wolfsburg","41-50",7
2021,"bundesliga","VfL Wolfsburg","51-60",6
2021,"bundesliga","VfL Wolfsburg","61-70",4
2021,"bundesliga","VfL Wolfsburg","71-80",2
2021,"bundesliga","VfL Wolfsburg","81-90",5
2021,"laliga","Alaves","0-10",5
2021,"laliga","Alaves","11-20",2
2021,"laliga","Alaves","21-30",1
2021,"laliga","Alaves","31-40",2
2021,"laliga","Alaves","41-50",4
2021,"laliga","Alaves","51-60",6
2021,"laliga","Alaves","61-70",4
2021,"laliga","Alaves","71-80",2
2021,"laliga","Alaves","81-90",3
2021,"laliga","Ath. Bilbao","0-10",5
2021,"laliga","Ath. Bilbao","11-20",3
2021,"laliga","Ath. Bilbao","21-30",4
2021,"laliga","Ath. Bilbao","31-40",4
2021,"laliga","Ath. Bilbao","41-50",3
2021,"laliga","Ath. Bilbao","51-60",3
2021,"laliga","Ath. Bilbao","61-70",6
2021,"laliga","Ath. Bilbao","71-80",7
2021,"laliga","Ath. Bilbao","81-90",5
2021,"laliga","Atl. Madryt","0-10",6
2021,"laliga","Atl. Madryt","11-20",3
2021,"laliga","Atl. Madryt","21-30",7
2021,"laliga","Atl. Madryt","31-40",5
2021,"laliga","Atl. Madryt","41-50",4
2021,"laliga","Atl. Madryt","51-60",9
2021,"laliga","Atl. Madryt","61-70",10
2021,"laliga","Atl. Madryt","71-80",8
2021,"laliga","Atl. Madryt","81-90",11
2021,"laliga","Barcelona","0-10",5
2021,"laliga","Barcelona","11-20",9
2021,"laliga","Barcelona","21-30",8
2021,"laliga","Barcelona","31-40",5
2021,"laliga","Barcelona","41-50",13
2021,"laliga","Barcelona","51-60",6
2021,"laliga","Barcelona","61-70",2
2021,"laliga","Barcelona","71-80",5
2021,"laliga","Barcelona","81-90",15
2021,"laliga","Betis","0-10",1
2021,"laliga","Betis","11-20",8
2021,"laliga","Betis","21-30",10
2021,"laliga","Betis","31-40",3
2021,"laliga","Betis","41-50",8
2021,"laliga","Betis","51-60",7
2021,"laliga","Betis","61-70",4
2021,"laliga","Betis","71-80",8
2021,"laliga","Betis","81-90",11
2021,"laliga","Cadiz","0-10",2
2021,"laliga","Cadiz","11-20",3
2021,"laliga","Cadiz","21-30",1
2021,"laliga","Cadiz","31-40",4
2021,"laliga","Cadiz","41-50",5
2021,"laliga","Cadiz","51-60",5
2021,"laliga","Cadiz","61-70",3
2021,"laliga","Cadiz","71-80",3
2021,"laliga","Cadiz","81-90",9
2021,"laliga","Celta Vigo","0-10",4
2021,"laliga","Celta Vigo","11-20",5
2021,"laliga","Celta Vigo","21-30",2
2021,"laliga","Celta Vigo","31-40",7
2021,"laliga","Celta Vigo","41-50",3
2021,"laliga","Celta Vigo","51-60",6
2021,"laliga","Celta Vigo","61-70",6
2021,"laliga","Celta Vigo","71-80",5
2021,"laliga","Celta Vigo","81-90",5
2021,"laliga","Elche","0-10",2
2021,"laliga","Elche","11-20",7
2021,"laliga","Elche","21-30",1
2021,"laliga","Elche","31-40",2
2021,"laliga","Elche","41-50",5
2021,"laliga","Elche","51-60",2
2021,"laliga","Elche","61-70",4
2021,"laliga","Elche","71-80",6
2021,"laliga","Elche","81-90",10
2021,"laliga","Espanyol","0-10",3
2021,"laliga","Espanyol","11-20",5
2021,"laliga","Espanyol","21-30",1
2021,"laliga","Espanyol","31-40",4
2021,"laliga","Espanyol","41-50",8
2021,"laliga","Espanyol","51-60",5
2021,"laliga","Espanyol","61-70",4
2021,"laliga","Espanyol","71-80",3
2021,"laliga","Espanyol","81-90",6
2021,"laliga","Getafe","0-10",6
2021,"laliga","Getafe","11-20",2
2021,"laliga","Getafe","21-30",3
2021,"laliga","Getafe","31-40",5
2021,"laliga","Getafe","41-50",3
2021,"laliga","Getafe","51-60",4
2021,"laliga","Getafe","61-70",2
2021,"laliga","Getafe","71-80",1
2021,"laliga","Getafe","81-90",6
2021,"laliga","Granada","0-10",4
2021,"laliga","Granada","11-20",5
2021,"laliga","Granada","21-30",3
2021,"laliga","Granada","31-40",4
2021,"laliga","Granada","41-50",2
2021,"laliga","Granada","51-60",1
2021,"laliga","Granada","61-70",8
2021,"laliga","Granada","71-80",3
2021,"laliga","Granada","81-90",13
2021,"laliga","Levante","0-10",1
2021,"laliga","Levante","11-20",3
2021,"laliga","Levante","21-30",5
2021,"laliga","Levante","31-40",5
2021,"laliga","Levante","41-50",6
2021,"laliga","Levante","51-60",9
2021,"laliga","Levante","61-70",3
2021,"laliga","Levante","71-80",6
2021,"laliga","Levante","81-90",13
2021,"laliga","Mallorca","11-20",5
2021,"laliga","Mallorca","21-30",9
2021,"laliga","Mallorca","31-40",1
2021,"laliga","Mallorca","41-50",3
2021,"laliga","Mallorca","51-60",1
2021,"laliga","Mallorca","61-70",2
2021,"laliga","Mallorca","71-80",6
2021,"laliga","Mallorca","81-90",6
2021,"laliga","Osasuna","0-10",6
2021,"laliga","Osasuna","11-20",2
2021,"laliga","Osasuna","21-30",3
2021,"laliga","Osasuna","31-40",3
2021,"laliga","Osasuna","41-50",5
2021,"laliga","Osasuna","51-60",3
2021,"laliga","Osasuna","61-70",5
2021,"laliga","Osasuna","71-80",1
2021,"laliga","Osasuna","81-90",9
2021,"laliga","Real Madryt","0-10",5
2021,"laliga","Real Madryt","11-20",7
2021,"laliga","Real Madryt","21-30",5
2021,"laliga","Real Madryt","31-40",8
