"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2009","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2010","0",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2011","2",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2012","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2013","2",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2014","3",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2015","2",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2016","0",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2017","2",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2018","0",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2019","0",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2020","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2021","0",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","438","LIE","Liechtenstein","2022","2",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2005","773",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2006","760",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2007","740",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2008","499",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2009","370",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2010","299",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2011","296",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2012","302",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2013","256",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2014","267",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2015","242",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2016","188",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2017","191",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2018","173",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2019","186",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2020","175",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2021","148",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","440","LTU","Lithuania","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2005","47",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2006","43",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2007","46",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2008","35",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2009","48",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2010","32",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2011","33",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2012","34",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2013","45",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2014","35",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2015","36",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2016","32",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2017","25",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2018","36",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2019","22",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2020","26",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2021","24",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","442","LUX","Luxembourg","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2005","17",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2006","11",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2007","12",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2008","9",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2009","15",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2010","13",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2011","16",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2012","9",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2013","17",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2014","10",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2015","11",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2016","23",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2017","19",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2018","18",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2019","16",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2020","12",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2021","9",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","470","MLT","Malta","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2005","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2006","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2007","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2008","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2009","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2010","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2011","2",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2012","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2013","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2014","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2015","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2016","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2017","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2018","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2019","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2020","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2021","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","492","MCO","Monaco","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2005","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2006","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2007","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2008","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2009","52",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2010","95",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2011","58",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2012","46",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2013","74",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2014","65",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2015","51",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2016","65",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2017","63",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2018","48",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2019","47",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2020","48",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2021","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","499","MNE","Montenegro","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2005","750",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2006","730",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2007","709",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2008","677",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2009","644",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2010","537",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2011","546",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2012","562",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2013","476",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2014","476",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2015","531",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2016","533",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2017","535",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2018","598",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2019","586",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2020","515",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2021","509",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","528","NLD","Netherlands","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2005","143",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2006","140",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2007","173",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2008","162",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2009","160",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2010","162",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2011","172",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2012","132",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2013","198",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2014","130",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2015","148",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2016","165",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2017","155",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2018","133",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2019","132",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2020","125",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2021","116",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","807","MKD","North Macedonia","2022","124",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2005","224",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2006","242",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2007","233",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2008","255",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2009","212",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2010","208",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2011","168",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2012","145",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2013","187",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2014","147",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2015","117",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2016","135",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2017","106",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2018","108",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2019","108",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2020","93",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2021","80",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","578","NOR","Norway","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2005","5444",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2006","5243",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2007","5583",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2008","5437",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2009","4572",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2010","3908",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2011","4189",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2012","3571",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2013","3357",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2014","3202",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2015","2938",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2016","3026",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2017","2831",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2018","2862",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2019","2909",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2020","2491",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2021","2245",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","616","POL","Poland","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2005","1208",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2006","922",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2007","938",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2008","836",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2009","793",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2010","937",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2011","891",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2012","718",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2013","637",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2014","638",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2015","593",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2016","563",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2017","602",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2018","700",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2019","688",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2020","536",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2021","561",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","620","PRT","Portugal","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2005","391",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2006","382",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2007","464",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2008","509",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2009","486",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2010","452",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2011","443",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2012","445",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2013","301",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2014","324",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2015","300",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2016","311",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2017","302",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2018","274",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2019","277",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2020","245",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2021","257",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","498","MDA","Republic of Moldova","2022","217",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2005","2629",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2006","2587",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2007","2800",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2008","3065",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2009","2796",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2010","2377",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2011","2018",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2012","2042",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2013","1861",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2014","1818",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2015","1893",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2016","1913",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2017","1951",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2018","1867",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2019","1864",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2020","1644",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2021","1779",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","642","ROU","Romania","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2005","33957",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2006","32724",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2007","33308",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2008","29936",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2009","27659",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2010","26567",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2011","23471",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2012","27991",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2013","27025",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2014","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2015","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2016","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2017","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2018","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2019","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2020","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2021","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","643","RUS","Russian Federation","2022","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2005","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2006","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2007","..",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2008","1",
"40","Number of fatalities in road traffic accidents","Fatalities in road traffic accidents","Persons","674","SMR","San Marino","2009","3",
