COUNTRY;Country;VARIABLE;Variable;YEAR;Year;Unit Code;Unit;PowerCode Code;PowerCode;Reference Period Code;Reference Period;Value;Flag Codes;Flags
MNE;"""Montenegro, Republic of""";B-V-02_010_23;International transport unloaded in the territory of the reporting country;2016;2016;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_23;International transport unloaded in the territory of the reporting country;2017;2017;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_23;International transport unloaded in the territory of the reporting country;2018;2018;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_24;Cross trade transport;2016;2016;TONNE;Tonnes;3;Thousands;;;7;;
MNE;"""Montenegro, Republic of""";B-V-02_010_24;Cross trade transport;2017;2017;TONNE;Tonnes;3;Thousands;;;13;;
MNE;"""Montenegro, Republic of""";B-V-02_010_24;Cross trade transport;2018;2018;TONNE;Tonnes;3;Thousands;;;11;;
MNE;"""Montenegro, Republic of""";B-V-02_010_25;Road cabotage transport;2016;2016;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_25;Road cabotage transport;2017;2017;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_25;Road cabotage transport;2018;2018;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_31;Up to 3500 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;63;;
MNE;"""Montenegro, Republic of""";B-V-02_010_31;Up to 3500 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;48;;
MNE;"""Montenegro, Republic of""";B-V-02_010_31;Up to 3500 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_32;3501 kg - 7500 kg ;2016;2016;TONNE;Tonnes;3;Thousands;;;170;;
MNE;"""Montenegro, Republic of""";B-V-02_010_32;3501 kg - 7500 kg ;2017;2017;TONNE;Tonnes;3;Thousands;;;212;;
MNE;"""Montenegro, Republic of""";B-V-02_010_32;3501 kg - 7500 kg ;2018;2018;TONNE;Tonnes;3;Thousands;;;60;;
MNE;"""Montenegro, Republic of""";B-V-02_010_33;7501 kg - 12000 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;583;;
MNE;"""Montenegro, Republic of""";B-V-02_010_33;7501 kg - 12000 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;576;;
MNE;"""Montenegro, Republic of""";B-V-02_010_33;7501 kg - 12000 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;204;;
MNE;"""Montenegro, Republic of""";B-V-02_010_34;12001 kg - 40000 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;36;;
MNE;"""Montenegro, Republic of""";B-V-02_010_34;12001 kg - 40000 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;3;;
MNE;"""Montenegro, Republic of""";B-V-02_010_34;12001 kg - 40000 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;538;;
MNE;"""Montenegro, Republic of""";B-V-02_010_35;Over 40000 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_35;Over 40000 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_010_35;Over 40000 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;8;;
MNE;"""Montenegro, Republic of""";B-V-02_110_00;Total goods - Tonne-km  (millions);2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;120,58;;
MNE;"""Montenegro, Republic of""";B-V-02_110_00;Total goods - Tonne-km  (millions);2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;103;;
MNE;"""Montenegro, Republic of""";B-V-02_110_00;Total goods - Tonne-km  (millions);2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;78;;
MNE;"""Montenegro, Republic of""";B-V-02_110_11;Operated for hire or reward;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;56,11;;
MNE;"""Montenegro, Republic of""";B-V-02_110_11;Operated for hire or reward;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;46;;
MNE;"""Montenegro, Republic of""";B-V-02_110_11;Operated for hire or reward;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;36;;
MNE;"""Montenegro, Republic of""";B-V-02_110_12;Operated for own account;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;64,47;;
MNE;"""Montenegro, Republic of""";B-V-02_110_12;Operated for own account;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;57;;
MNE;"""Montenegro, Republic of""";B-V-02_110_12;Operated for own account;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;42;;
MNE;"""Montenegro, Republic of""";B-V-02_110_21;National transport in the reporting country;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;68,61;;
MNE;"""Montenegro, Republic of""";B-V-02_110_21;National transport in the reporting country;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;61;;
MNE;"""Montenegro, Republic of""";B-V-02_110_21;National transport in the reporting country;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;49;;
MNE;"""Montenegro, Republic of""";B-V-02_110_22;International transport loaded in the territory of the reporting country;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;45,07;;
MNE;"""Montenegro, Republic of""";B-V-02_110_22;International transport loaded in the territory of the reporting country;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;31;;
MNE;"""Montenegro, Republic of""";B-V-02_110_22;International transport loaded in the territory of the reporting country;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;23;;
MNE;"""Montenegro, Republic of""";B-V-02_110_23;International transport unloaded in the territory of the reporting country;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_23;International transport unloaded in the territory of the reporting country;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_23;International transport unloaded in the territory of the reporting country;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_24;Cross trade transport;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;6,9;;
MNE;"""Montenegro, Republic of""";B-V-02_110_24;Cross trade transport;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;12;;
MNE;"""Montenegro, Republic of""";B-V-02_110_24;Cross trade transport;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;6;;
MNE;"""Montenegro, Republic of""";B-V-02_110_25;Road cabotage transport;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_25;Road cabotage transport;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_25;Road cabotage transport;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_31;Up to 3500 kg  ;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_31;Up to 3500 kg  ;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_31;Up to 3500 kg  ;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-02_110_32;3501 kg - 7500 kg ;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;7;;
MNE;"""Montenegro, Republic of""";B-V-02_110_32;3501 kg - 7500 kg ;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;5;;
MNE;"""Montenegro, Republic of""";B-V-02_110_32;3501 kg - 7500 kg ;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;4;;
MNE;"""Montenegro, Republic of""";B-V-02_110_33;7501 kg - 12000 kg  ;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;42;;
MNE;"""Montenegro, Republic of""";B-V-02_110_33;7501 kg - 12000 kg  ;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;39;;
MNE;"""Montenegro, Republic of""";B-V-02_110_33;7501 kg - 12000 kg  ;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;33;;
MNE;"""Montenegro, Republic of""";B-V-02_110_34;12001 kg - 40000 kg  ;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;67;;
MNE;"""Montenegro, Republic of""";B-V-02_110_34;12001 kg - 40000 kg  ;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;58;;
MNE;"""Montenegro, Republic of""";B-V-02_110_34;12001 kg - 40000 kg  ;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;41;;
MNE;"""Montenegro, Republic of""";B-V-02_110_35;Over 40000 kg  ;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;5;;
MNE;"""Montenegro, Republic of""";B-V-02_110_35;Over 40000 kg  ;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;1;;
MNE;"""Montenegro, Republic of""";B-V-02_110_35;Over 40000 kg  ;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;0;;
MNE;"""Montenegro, Republic of""";B-V-03_010_00;Total goods - tonnes (1 000);2016;2016;TONNE;Tonnes;3;Thousands;;;753;;
MNE;"""Montenegro, Republic of""";B-V-03_010_00;Total goods - tonnes (1 000);2017;2017;TONNE;Tonnes;3;Thousands;;;739;;
MNE;"""Montenegro, Republic of""";B-V-03_010_00;Total goods - tonnes (1 000);2018;2018;TONNE;Tonnes;3;Thousands;;;744;;
MNE;"""Montenegro, Republic of""";B-V-03_010_11;Operated for hire or reward;2016;2016;TONNE;Tonnes;3;Thousands;;;130;;
MNE;"""Montenegro, Republic of""";B-V-03_010_11;Operated for hire or reward;2017;2017;TONNE;Tonnes;3;Thousands;;;107;;
MNE;"""Montenegro, Republic of""";B-V-03_010_11;Operated for hire or reward;2018;2018;TONNE;Tonnes;3;Thousands;;;155;;
MNE;"""Montenegro, Republic of""";B-V-03_010_12;Operated for own account;2016;2016;TONNE;Tonnes;3;Thousands;;;623;;
MNE;"""Montenegro, Republic of""";B-V-03_010_12;Operated for own account;2017;2017;TONNE;Tonnes;3;Thousands;;;632;;
MNE;"""Montenegro, Republic of""";B-V-03_010_12;Operated for own account;2018;2018;TONNE;Tonnes;3;Thousands;;;589;;
MNE;"""Montenegro, Republic of""";B-V-03_110_00;Total goods - tonne-km (millions);2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;69;;
MNE;"""Montenegro, Republic of""";B-V-03_110_00;Total goods - tonne-km (millions);2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;61;;
MNE;"""Montenegro, Republic of""";B-V-03_110_00;Total goods - tonne-km (millions);2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;49;;
MNE;"""Montenegro, Republic of""";B-V-03_110_11;Operated for hire or reward;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;10;;
MNE;"""Montenegro, Republic of""";B-V-03_110_11;Operated for hire or reward;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;8;;
MNE;"""Montenegro, Republic of""";B-V-03_110_11;Operated for hire or reward;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;10;;
MNE;"""Montenegro, Republic of""";B-V-03_110_12;Operated for own account;2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;59;;
MNE;"""Montenegro, Republic of""";B-V-03_110_12;Operated for own account;2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;53;;
MNE;"""Montenegro, Republic of""";B-V-03_110_12;Operated for own account;2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;39;;
NLD;Netherlands;B-V-01_010_00;Total passengers - Passenger-km  (millions);2013;2013;PKM;Passenger-kilometres;6;Millions;;;199500;;
NLD;Netherlands;B-V-01_010_00;Total passengers - Passenger-km  (millions);2017;2017;PKM;Passenger-kilometres;6;Millions;;;194200;;
NLD;Netherlands;B-V-01_010_12;Passenger cars;2010;2010;PKM;Passenger-kilometres;6;Millions;;;144200;;
NLD;Netherlands;B-V-01_010_12;Passenger cars;2011;2011;PKM;Passenger-kilometres;6;Millions;;;144400;;
NLD;Netherlands;B-V-01_010_12;Passenger cars;2012;2012;PKM;Passenger-kilometres;6;Millions;;;144400;;
NLD;Netherlands;B-V-01_010_12;Passenger cars;2013;2013;PKM;Passenger-kilometres;6;Millions;;;145400;;
NLD;Netherlands;B-V-01_010_12;Passenger cars;2017;2017;PKM;Passenger-kilometres;6;Millions;;;138700;;
NLD;Netherlands;B-V-01_010_13;"""Motor coaches, mini coaches, buses, mini buses and trolley buses """;2010;2010;PKM;Passenger-kilometres;6;Millions;;;5700;;
NLD;Netherlands;B-V-01_010_13;"""Motor coaches, mini coaches, buses, mini buses and trolley buses """;2011;2011;PKM;Passenger-kilometres;6;Millions;;;5900;;
NLD;Netherlands;B-V-01_010_13;"""Motor coaches, mini coaches, buses, mini buses and trolley buses """;2012;2012;PKM;Passenger-kilometres;6;Millions;;;5300;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2010;2010;TONNE;Tonnes;3;Thousands;;;657702;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2011;2011;TONNE;Tonnes;3;Thousands;;;657859;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2012;2012;TONNE;Tonnes;3;Thousands;;;631705;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2013;2013;TONNE;Tonnes;3;Thousands;;;642050;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2014;2014;TONNE;Tonnes;3;Thousands;;;639692;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2015;2015;TONNE;Tonnes;3;Thousands;;;641440;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2016;2016;TONNE;Tonnes;3;Thousands;;;657402;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2017;2017;TONNE;Tonnes;3;Thousands;;;666379;;
NLD;Netherlands;B-V-02_010_00;Total goods - tonnes (1 000);2018;2018;TONNE;Tonnes;3;Thousands;;;679929;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2010;2010;TONNE;Tonnes;3;Thousands;;;508001;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2011;2011;TONNE;Tonnes;3;Thousands;;;500985;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2012;2012;TONNE;Tonnes;3;Thousands;;;480511;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2013;2013;TONNE;Tonnes;3;Thousands;;;481647;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2014;2014;TONNE;Tonnes;3;Thousands;;;488280;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2015;2015;TONNE;Tonnes;3;Thousands;;;494521;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2016;2016;TONNE;Tonnes;3;Thousands;;;512661;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2017;2017;TONNE;Tonnes;3;Thousands;;;533963;;
NLD;Netherlands;B-V-02_010_11;Operated for hire or reward;2018;2018;TONNE;Tonnes;3;Thousands;;;548116;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2010;2010;TONNE;Tonnes;3;Thousands;;;149707;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2011;2011;TONNE;Tonnes;3;Thousands;;;156874;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2012;2012;TONNE;Tonnes;3;Thousands;;;151194;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2013;2013;TONNE;Tonnes;3;Thousands;;;160403;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2014;2014;TONNE;Tonnes;3;Thousands;;;151411;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2015;2015;TONNE;Tonnes;3;Thousands;;;146919;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2016;2016;TONNE;Tonnes;3;Thousands;;;144740;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2017;2017;TONNE;Tonnes;3;Thousands;;;132415;;
NLD;Netherlands;B-V-02_010_12;Operated for own account;2018;2018;TONNE;Tonnes;3;Thousands;;;131813;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2010;2010;TONNE;Tonnes;3;Thousands;;;520930;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2011;2011;TONNE;Tonnes;3;Thousands;;;516934;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2012;2012;TONNE;Tonnes;3;Thousands;;;497434;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2013;2013;TONNE;Tonnes;3;Thousands;;;504971;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2014;2014;TONNE;Tonnes;3;Thousands;;;503103;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2015;2015;TONNE;Tonnes;3;Thousands;;;508883;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2016;2016;TONNE;Tonnes;3;Thousands;;;529171;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2017;2017;TONNE;Tonnes;3;Thousands;;;534408;;
NLD;Netherlands;B-V-02_010_21;National transport in the reporting country;2018;2018;TONNE;Tonnes;3;Thousands;;;547887;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2010;2010;TONNE;Tonnes;3;Thousands;;;55480;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2011;2011;TONNE;Tonnes;3;Thousands;;;57795;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2012;2012;TONNE;Tonnes;3;Thousands;;;56257;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2013;2013;TONNE;Tonnes;3;Thousands;;;55942;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2014;2014;TONNE;Tonnes;3;Thousands;;;56780;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2015;2015;TONNE;Tonnes;3;Thousands;;;54945;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2016;2016;TONNE;Tonnes;3;Thousands;;;54321;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2017;2017;TONNE;Tonnes;3;Thousands;;;55533;;
NLD;Netherlands;B-V-02_010_22;International transport loaded in the territory of the reporting country;2018;2018;TONNE;Tonnes;3;Thousands;;;57525;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2010;2010;TONNE;Tonnes;3;Thousands;;;50962;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2011;2011;TONNE;Tonnes;3;Thousands;;;53463;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2012;2012;TONNE;Tonnes;3;Thousands;;;50461;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2013;2013;TONNE;Tonnes;3;Thousands;;;48280;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2014;2014;TONNE;Tonnes;3;Thousands;;;49845;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2015;2015;TONNE;Tonnes;3;Thousands;;;47302;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2016;2016;TONNE;Tonnes;3;Thousands;;;46890;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2017;2017;TONNE;Tonnes;3;Thousands;;;48866;;
NLD;Netherlands;B-V-02_010_23;International transport unloaded in the territory of the reporting country;2018;2018;TONNE;Tonnes;3;Thousands;;;48075;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2010;2010;TONNE;Tonnes;3;Thousands;;;14158;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2011;2011;TONNE;Tonnes;3;Thousands;;;12820;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2012;2012;TONNE;Tonnes;3;Thousands;;;10911;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2013;2013;TONNE;Tonnes;3;Thousands;;;12154;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2014;2014;TONNE;Tonnes;3;Thousands;;;12096;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2015;2015;TONNE;Tonnes;3;Thousands;;;10731;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2016;2016;TONNE;Tonnes;3;Thousands;;;8975;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2017;2017;TONNE;Tonnes;3;Thousands;;;9570;;
NLD;Netherlands;B-V-02_010_24;Cross trade transport;2018;2018;TONNE;Tonnes;3;Thousands;;;9182;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2010;2010;TONNE;Tonnes;3;Thousands;;;16172;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2011;2011;TONNE;Tonnes;3;Thousands;;;16848;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2012;2012;TONNE;Tonnes;3;Thousands;;;16642;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2013;2013;TONNE;Tonnes;3;Thousands;;;20703;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2014;2014;TONNE;Tonnes;3;Thousands;;;17867;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2015;2015;TONNE;Tonnes;3;Thousands;;;19580;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2016;2016;TONNE;Tonnes;3;Thousands;;;18045;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2017;2017;TONNE;Tonnes;3;Thousands;;;18000;;
NLD;Netherlands;B-V-02_010_25;Road cabotage transport;2018;2018;TONNE;Tonnes;3;Thousands;;;17259;;
NLD;Netherlands;B-V-02_010_31;Up to 3500 kg  ;2013;2013;TONNE;Tonnes;3;Thousands;;;0;;
NLD;Netherlands;B-V-02_010_31;Up to 3500 kg  ;2014;2014;TONNE;Tonnes;3;Thousands;;;0;;
NLD;Netherlands;B-V-02_010_31;Up to 3500 kg  ;2015;2015;TONNE;Tonnes;3;Thousands;;;0;;
NLD;Netherlands;B-V-02_010_31;Up to 3500 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;0;;
NLD;Netherlands;B-V-02_010_31;Up to 3500 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;0;;
NLD;Netherlands;B-V-02_010_31;Up to 3500 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;0;;
NLD;Netherlands;B-V-02_010_32;3501 kg - 7500 kg ;2013;2013;TONNE;Tonnes;3;Thousands;;;6048;;
NLD;Netherlands;B-V-02_010_32;3501 kg - 7500 kg ;2014;2014;TONNE;Tonnes;3;Thousands;;;4670;;
NLD;Netherlands;B-V-02_010_32;3501 kg - 7500 kg ;2015;2015;TONNE;Tonnes;3;Thousands;;;5102;;
NLD;Netherlands;B-V-02_010_32;3501 kg - 7500 kg ;2016;2016;TONNE;Tonnes;3;Thousands;;;4744;;
NLD;Netherlands;B-V-02_010_32;3501 kg - 7500 kg ;2017;2017;TONNE;Tonnes;3;Thousands;;;13586;;
NLD;Netherlands;B-V-02_010_32;3501 kg - 7500 kg ;2018;2018;TONNE;Tonnes;3;Thousands;;;14518;;
NLD;Netherlands;B-V-02_010_33;7501 kg - 12000 kg  ;2013;2013;TONNE;Tonnes;3;Thousands;;;8714;;
NLD;Netherlands;B-V-02_010_33;7501 kg - 12000 kg  ;2014;2014;TONNE;Tonnes;3;Thousands;;;7139;;
NLD;Netherlands;B-V-02_010_33;7501 kg - 12000 kg  ;2015;2015;TONNE;Tonnes;3;Thousands;;;7252;;
NLD;Netherlands;B-V-02_010_33;7501 kg - 12000 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;7292;;
NLD;Netherlands;B-V-02_010_33;7501 kg - 12000 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;24406;;
NLD;Netherlands;B-V-02_010_33;7501 kg - 12000 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;23149;;
NLD;Netherlands;B-V-02_010_34;12001 kg - 40000 kg  ;2013;2013;TONNE;Tonnes;3;Thousands;;;576950;;
NLD;Netherlands;B-V-02_010_34;12001 kg - 40000 kg  ;2014;2014;TONNE;Tonnes;3;Thousands;;;576389;;
NLD;Netherlands;B-V-02_010_34;12001 kg - 40000 kg  ;2015;2015;TONNE;Tonnes;3;Thousands;;;576858;;
NLD;Netherlands;B-V-02_010_34;12001 kg - 40000 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;592664;;
NLD;Netherlands;B-V-02_010_34;12001 kg - 40000 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;625027;;
NLD;Netherlands;B-V-02_010_34;12001 kg - 40000 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;638678;;
NLD;Netherlands;B-V-02_010_35;Over 40000 kg  ;2013;2013;TONNE;Tonnes;3;Thousands;;;50339;;
NLD;Netherlands;B-V-02_010_35;Over 40000 kg  ;2014;2014;TONNE;Tonnes;3;Thousands;;;51494;;
NLD;Netherlands;B-V-02_010_35;Over 40000 kg  ;2015;2015;TONNE;Tonnes;3;Thousands;;;52227;;
NLD;Netherlands;B-V-02_010_35;Over 40000 kg  ;2016;2016;TONNE;Tonnes;3;Thousands;;;52702;;
NLD;Netherlands;B-V-02_010_35;Over 40000 kg  ;2017;2017;TONNE;Tonnes;3;Thousands;;;3360;;
NLD;Netherlands;B-V-02_010_35;Over 40000 kg  ;2018;2018;TONNE;Tonnes;3;Thousands;;;3584;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;78803;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;76837;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2012;2012;TONNEKM;Tonnes-kilometres;6;Millions;;;71980;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2013;2013;TONNEKM;Tonnes-kilometres;6;Millions;;;72080;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2014;2014;TONNEKM;Tonnes-kilometres;6;Millions;;;72335;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2015;2015;TONNEKM;Tonnes-kilometres;6;Millions;;;68899;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2016;2016;TONNEKM;Tonnes-kilometres;6;Millions;;;67962;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2017;2017;TONNEKM;Tonnes-kilometres;6;Millions;;;67509;;
NLD;Netherlands;B-V-02_110_00;Total goods - Tonne-km  (millions);2018;2018;TONNEKM;Tonnes-kilometres;6;Millions;;;68558;;
NLD;Netherlands;B-V-02_110_11;Operated for hire or reward;2010;2010;TONNEKM;Tonnes-kilometres;6;Millions;;;68873;;
NLD;Netherlands;B-V-02_110_11;Operated for hire or reward;2011;2011;TONNEKM;Tonnes-kilometres;6;Millions;;;66486;;
